Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.47.33-192.168.1.129-443-50863-6,192.168.1.129,50863,142.251.47.33,443,6,13/05/2026 06:13:08 pm,777361,5,10,148.0,6394.0,74.0,0.0,29.6,40.53146925538229,1412.0,0.0,639.4,686.3300469404886,8415.652444617108,19.29605421419392,55525.78571428571,103557.85180659505,360158.0,0.0,651329.0,162832.25,157792.07648965353,360158.0,2390.0,728013.0,80890.33333333333,133459.47176671276,389438.0,0.0,0,0,0,0,100,236,6.432018071397974,12.864036142795948,0.0,1412.0,408.875,614.4838348836635,377590.38333333336,0,1,0,0,0,0,0,0,2.0,436.1333333333333,29.6,639.4,0,0,0,0,0,0,5,148,10,6394,-1,1047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-23.196.227.231-60255-443-17,192.168.1.129,60255,23.196.227.231,443,17,13/05/2026 06:12:24 pm,62802499,172,226,26244.0,134137.0,1250.0,29.0,152.5813953488372,306.8924212950427,1452.0,21.0,593.5265486725663,667.7854024583645,2553.735958819091,6.337327436604076,158192.6926952141,812465.6001993929,1.0337056E7,0.0,6.2766499E7,367055.5497076025,1223270.4423447305,1.0400964E7,47.0,6.2802499E7,279122.2177777778,1082780.9092958,1.0407343E7,0.0,0,0,0,0,1376,1808,2.7387445203414598,3.598582916262616,21.0,1452.0,405.09022556390937,584.8737499637697,342077.30339668214,0,0,0,0,0,0,0,0,1.0,406.10804020100505,152.58139534883722,593.5265486725664,0,0,0,0,0,0,172,26244,226,134137,-1,-1,172,0,8615040.25,7602806.230165516,1.9056225E7,1104009.0,7076602.75,2255829.8415152943,1.0337056E7,5149769.0,No Label
142.251.157.119-192.168.1.129-0-0-0,192.168.1.129,0,142.251.157.119,0,0,13/05/2026 06:13:00 pm,8162463,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450240815792978,8162463.0,0.0,8162463.0,8162463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1225120407896489,0.1225120407896489,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8162463.0,0.0,8162463.0,8162463.0,No Label
192.168.1.129-192.168.1.1-64533-53-17,192.168.1.129,64533,192.168.1.1,53,17,13/05/2026 06:12:58 pm,1134923,2,2,84.0,100.0,42.0,42.0,42.0,0.0,58.0,42.0,50.0,11.313708498984761,162.1255362698615,3.5244681797795976,378307.6666666666,549725.5042803938,1012475.0,37308.0,1012475.0,1012475.0,0.0,1012475.0,1012475.0,1134923.0,1134923.0,0.0,1134923.0,1134923.0,0,0,0,0,16,16,1.7622340898897988,1.7622340898897988,42.0,58.0,45.2,7.155417527999327,51.2,0,0,0,0,0,0,0,0,1.0,56.5,42.0,50.0,0,0,0,0,0,0,2,84,2,100,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
162.215.15.84-192.168.1.129-0-0-0,192.168.1.129,0,162.215.15.84,0,0,13/05/2026 06:13:04 pm,245654,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.212298598842274,122827.0,173303.38678744857,245371.0,283.0,245371.0,245371.0,0.0,245371.0,245371.0,0,0,0,0,0,0,0,0,0,0,0,8.141532399228183,4.070766199614091,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.162-50274-443-6,192.168.1.129,50274,192.178.54.162,443,6,13/05/2026 06:13:07 pm,274892,7,12,1486.0,7566.0,1412.0,0.0,212.28571428571428,529.7426149511082,1412.0,0.0,630.5,669.5305682477699,32929.295868923065,69.11805363560961,15271.77777777778,31515.497561294313,127514.0,0.0,264379.0,44063.166666666664,58365.53582866062,157375.0,831.0,225886.0,20535.09090909091,37667.062764315844,127514.0,0.0,0,0,0,0,152,276,25.464546076277227,43.65350755933239,0.0,1412.0,452.5999999999999,632.6065876489448,400191.09473684203,0,1,0,0,0,0,0,0,1.0,476.42105263157896,212.28571428571428,630.5,0,0,0,0,0,0,7,1486,12,7566,-1,1047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-59182-53-17,192.168.1.129,59182,192.168.1.1,53,17,13/05/2026 06:12:58 pm,486440,1,2,39.0,142.0,39.0,39.0,39.0,0.0,103.0,39.0,71.0,45.254833995939045,372.0911109283776,6.167255982238303,243220.0,282750.78859306476,443155.0,43285.0,0,0,0,0,0,486440.0,486440.0,0.0,486440.0,486440.0,0,0,0,0,8,16,2.055751994079434,4.111503988158868,39.0,103.0,55.0,32.0,1024.0,0,0,0,0,0,0,0,0,2.0,73.33333333333333,39.0,71.0,0,0,0,0,0,0,1,39,2,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
150.171.28.10-192.168.1.129-0-0-0,192.168.1.129,0,150.171.28.10,0,0,13/05/2026 06:13:00 pm,3145615,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895142921177576,786403.75,712218.2615904458,1722442.0,231166.0,2913482.0,971160.6666666666,745702.0642839427,1722442.0,231166.0,0,0,0,0,0,0,0,0,0,0,0,1.2716114336942062,0.31790285842355154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-59092-53-17,192.168.1.129,59092,192.168.1.1,53,17,13/05/2026 06:13:07 pm,2414929,4,6,170.0,438.0,47.0,39.0,42.5,4.12310562561766,153.0,45.0,73.0,39.73914946246334,251.7672362210235,4.14090849047736,268325.4444444445,382352.46843721013,903955.0,50.0,1839237.0,613079.0,501356.55100038333,931360.0,35153.0,2414929.0,482985.8,441772.2389356307,939158.0,29440.0,0,0,0,0,32,48,1.656363396190944,2.484545094286416,39.0,153.0,59.36363636363636,32.25917769340294,1040.6545454545458,0,0,0,0,0,0,0,0,1.0,65.3,42.5,73.0,0,0,0,0,0,0,4,170,6,438,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-54550-53-17,192.168.1.129,54550,192.168.1.1,53,17,13/05/2026 06:13:00 pm,221047,1,3,30.0,200.0,30.0,30.0,30.0,0.0,124.0,30.0,66.66666666666667,50.29247790011279,1040.502698521129,18.095699104715287,73682.33333333334,87510.6505537088,172987.0,7842.0,0,0,0,0,0,221047.0,110523.5,88336.72885329182,172987.0,48060.0,0,0,0,0,8,24,4.523924776178822,13.571774328536465,30.0,124.0,52.0,40.84115571332428,1668.0,0,0,0,0,0,0,0,0,3.0,65.0,30.0,66.66666666666667,0,0,0,0,0,0,1,30,3,200,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-57031-53-17,192.168.1.129,57031,192.168.1.1,53,17,13/05/2026 06:12:51 pm,68694,1,3,37.0,285.0,37.0,37.0,37.0,0.0,195.0,37.0,95.0,86.97125962063559,4687.454508399569,58.229248551547435,22898.0,18701.970511152027,41709.0,4307.0,0,0,0,0,0,68694.0,34347.0,16502.458059331646,46016.0,22678.0,0,0,0,0,8,24,14.557312137886859,43.67193641366058,37.0,195.0,71.8,69.21849463835514,4791.2,0,0,0,0,0,0,0,0,3.0,89.75,37.0,95.0,0,0,0,0,0,0,1,37,3,285,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-60084-53-17,192.168.1.129,60084,192.168.1.1,53,17,13/05/2026 06:13:00 pm,69136,1,3,70.0,313.0,70.0,70.0,70.0,0.0,157.0,70.0,104.33333333333333,46.30694692304097,5539.805600555427,57.856977551492704,23045.333333333332,14627.656146263944,39718.0,12367.0,0,0,0,0,0,69136.0,34568.0,31396.955298245084,56769.0,12367.0,0,0,0,0,8,24,14.464244387873176,43.39273316361953,70.0,157.0,90.6,37.75976694843335,1425.8,0,0,0,0,0,0,0,0,3.0,113.25,70.0,104.33333333333333,0,0,0,0,0,0,1,70,3,313,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-63442-53-17,192.168.1.129,63442,192.168.1.1,53,17,13/05/2026 06:13:00 pm,282018,1,2,48.0,176.0,48.0,48.0,48.0,0.0,128.0,48.0,88.0,56.568542494923804,794.2755426958563,10.637618875390933,141009.0,142841.2266539321,242013.0,40005.0,0,0,0,0,0,282018.0,282018.0,0.0,282018.0,282018.0,0,0,0,0,8,16,3.545872958463644,7.091745916927288,48.0,128.0,68.0,40.0,1600.0,0,0,0,0,0,0,0,0,2.0,90.66666666666667,48.0,88.0,0,0,0,0,0,0,1,48,2,176,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.64.144.94-192.168.1.129-443-59501-6,192.168.1.129,59501,172.64.144.94,443,6,13/05/2026 06:12:46 pm,2647403,22,104,1240.0,103255.0,1053.0,0.0,56.36363636363636,223.86636010385124,1440.0,0.0,992.8365384615388,618.7823952186759,39470.75681337522,47.59381174683265,21179.224000000002,88874.45263311901,619534.0,0.0,2303766.0,109703.14285714287,192988.1683729046,639952.0,640.0,2647314.0,25702.077669902912,98393.11334219675,619534.0,0.0,0,0,0,0,440,2104,8.310030622462843,39.2837811243698,0.0,1440.0,822.795275590551,673.1677936370703,453154.8783902013,0,1,0,0,0,0,0,0,4.0,829.3253968253969,56.36363636363637,992.8365384615385,0,0,0,0,0,0,22,1240,104,103255,-1,19,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.98-64513-443-17,192.168.1.129,64513,192.178.54.98,443,17,13/05/2026 06:13:03 pm,424290,16,21,5631.0,12834.0,1250.0,31.0,351.93749999999994,527.9349036576384,1250.0,22.0,611.1428571428571,600.0846011783909,43519.762426642155,87.20450635178769,11785.83333333333,35234.875671292335,196795.0,0.0,408512.0,27234.13333333333,51630.904016416185,197162.0,209.0,424290.0,21214.5,54368.57129425922,198007.0,0.0,0,0,0,0,128,168,37.71005680077305,49.49444955101464,22.0,1250.0,518.8157894736845,582.2132448224253,338972.2624466573,0,0,0,0,0,0,0,0,1.0,532.8378378378378,351.9375,611.1428571428571,0,0,0,0,0,0,16,5631,21,12834,-1,-1,16,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-49340-53-17,192.168.1.129,49340,192.168.1.1,53,17,13/05/2026 06:12:58 pm,1219284,2,2,64.0,80.0,32.0,32.0,32.0,0.0,48.0,32.0,40.0,11.313708498984761,118.10209926481443,3.2806138684670674,406428.0,526653.4064486814,1009330.0,36088.0,1009330.0,1009330.0,0.0,1009330.0,1009330.0,1219284.0,1219284.0,0.0,1219284.0,1219284.0,0,0,0,0,16,16,1.6403069342335337,1.6403069342335337,32.0,48.0,35.2,7.155417527999327,51.2,0,0,0,0,0,0,0,0,1.0,44.0,32.0,40.0,0,0,0,0,0,0,2,64,2,80,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.162-53854-443-6,192.168.1.129,53854,192.178.54.162,443,6,13/05/2026 06:13:08 pm,288851,5,11,74.0,6637.0,74.0,0.0,14.8,33.09380606699689,1412.0,0.0,603.3636363636364,703.3204494008792,23233.431769320512,55.39188024275491,19256.733333333334,36784.052700411725,140811.0,0.0,265761.0,66440.25,75412.84688245543,169674.0,481.0,243974.0,24397.4,42927.642089658,140811.0,0.0,0,0,0,0,100,244,17.309962575860908,38.081917666894,0.0,1412.0,394.7647058823529,627.8600092189903,394208.1911764706,0,1,0,0,0,0,0,0,2.0,419.4375,14.8,603.3636363636364,0,0,0,0,0,0,5,74,11,6637,-1,1047,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-23.196.227.231-57985-443-17,192.168.1.129,57985,23.196.227.231,443,17,13/05/2026 06:12:29 pm,296552,2,5,70.0,1338.0,37.0,33.0,35.0,2.8284271247461903,1104.0,21.0,267.6,471.1568740876015,4747.9025600906425,23.60462920499609,49425.333333333336,63176.70935927786,167971.0,0.0,177025.0,177025.0,0.0,177025.0,177025.0,296552.0,74138.0,76388.47272549264,178902.0,0.0,0,0,0,0,16,40,6.744179772856025,16.860449432140065,21.0,1104.0,314.00000000000006,489.6806539543326,239787.14285714287,0,0,0,0,0,0,0,0,2.0,358.85714285714283,35.0,267.6,0,0,0,0,0,0,2,70,5,1338,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.166.248.51-0-0-0,192.168.1.129,0,35.166.248.51,0,0,13/05/2026 06:13:07 pm,225634,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.863912353634648,225634.0,0.0,225634.0,225634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.431956176817324,4.431956176817324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.76.154-192.168.1.129-443-56163-6,192.168.1.129,56163,172.217.76.154,443,6,13/05/2026 06:13:02 pm,613166,4,9,74.0,6619.0,74.0,0.0,18.5,37.0,1412.0,0.0,735.4444444444445,711.1214929797704,10915.478027157409,21.20143647886543,51097.16666666667,78154.75296525865,180518.0,0.0,435678.0,145226.0,124721.3380340349,230090.0,2027.0,559206.0,69900.75,90502.95272807401,180594.0,0.0,0,0,0,0,80,204,6.523518916573979,14.677917562291452,0.0,1412.0,478.07142857142856,663.2786239334364,439938.532967033,0,1,0,0,0,0,0,0,2.0,514.8461538461538,18.5,735.4444444444445,0,0,0,0,0,0,4,74,9,6619,-1,1047,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-51721-53-17,192.168.1.129,51721,192.168.1.1,53,17,13/05/2026 06:12:46 pm,341928,1,3,52.0,290.0,52.0,52.0,52.0,0.0,170.0,52.0,96.66666666666667,64.0104158190941,1000.2105706464519,11.698369247326923,113976.0,159949.64130313016,296825.0,0.0,0,0,0,0,0,341928.0,170964.0,241779.60747755383,341928.0,0.0,0,0,0,0,8,24,2.9245923118317307,8.773776935495192,52.0,170.0,78.8,51.450947513141095,2647.2,0,0,0,0,0,0,0,0,3.0,98.5,52.0,96.66666666666667,0,0,0,0,0,0,1,52,3,290,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
151.101.194.217-192.168.1.129-443-52749-6,192.168.1.129,52749,151.101.194.217,443,6,13/05/2026 06:12:57 pm,15030922,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33264759141189076,3757730.5,3101457.5076754373,8014923.0,1004961.0,1.4025961E7,4675320.333333333,3062144.9009565716,8014923.0,1999526.0,0,0,0,0,0,0,0,0,0,128,32,0.26611807312951263,0.06652951828237816,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,65535,0,0,7015999.0,0.0,7015999.0,7015999.0,8014923.0,0.0,8014923.0,8014923.0,No Label
192.168.1.129-192.168.1.1-61996-53-17,192.168.1.129,61996,192.168.1.1,53,17,13/05/2026 06:12:40 pm,230307,2,4,84.0,370.0,42.0,42.0,42.0,0.0,184.0,54.0,92.5,61.60898202913814,1971.2818108003664,26.052182521590744,46061.4,46645.724458946934,125016.0,975.0,40457.0,40457.0,0.0,40457.0,40457.0,230307.0,76769.0,77683.1261664977,166448.0,30219.0,0,0,0,0,16,32,8.684060840530249,17.368121681060497,42.0,184.0,72.57142857142857,50.31519698479822,2531.619047619048,0,0,0,0,0,0,0,0,2.0,84.66666666666667,42.0,92.5,0,0,0,0,0,0,2,84,4,370,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-52.5.223.121-50699-443-6,192.168.1.129,50699,52.5.223.121,443,6,13/05/2026 06:13:01 pm,2579446,15,24,2196.0,6399.0,602.0,0.0,146.39999999999998,218.88379173825157,1440.0,0.0,266.625,474.0613437190335,3332.1108486085773,15.119525665588657,67880.15789473683,164582.70085813449,812844.0,0.0,2303246.0,164517.57142857145,304554.5357220594,1109913.0,30.0,2579417.0,112148.5652173913,243969.62254752987,1070384.0,0.0,0,0,0,0,300,504,5.8152021790725605,9.304323486516097,0.0,1440.0,214.87499999999997,392.89864208052177,154369.34294871797,0,1,0,0,0,0,0,0,1.0,220.3846153846154,146.4,266.625,0,0,0,0,0,0,15,2196,24,6399,-1,175,8,0,0,0,0,0,0,0,0,0,No Label
185.111.111.157-192.168.1.129-443-49673-6,192.168.1.129,49673,185.111.111.157,443,6,13/05/2026 06:13:05 pm,698264,4,10,80.0,5221.0,80.0,0.0,20.0,40.0,1440.0,0.0,522.0999999999999,605.1889420301362,7591.684520467903,20.04972331381827,53712.615384615376,101998.14561185124,254911.0,0.0,443180.0,147726.66666666666,126543.55294653827,240130.0,3497.0,698139.0,77571.0,117119.83992155215,254911.0,0.0,0,0,0,0,80,224,5.728492375376648,14.321230938441621,0.0,1440.0,353.40000000000003,544.7931193188317,296799.5428571428,0,1,0,0,0,0,0,0,2.0,378.64285714285717,20.0,522.1,0,0,0,0,0,0,4,80,10,5221,-1,34,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-104.19.148.92-62884-443-6,192.168.1.129,62884,104.19.148.92,443,6,13/05/2026 06:13:09 pm,666325,8,14,732.0,5886.0,545.0,0.0,91.5,186.535327944678,1440.0,0.0,420.4285714285714,587.711168502367,9932.090196225567,33.0169211721007,31729.761904761905,120498.65169241719,555620.0,0.0,639562.0,91366.0,217890.34422693754,584785.0,170.0,666253.0,51250.230769230766,152088.96246230026,555620.0,0.0,0,0,0,0,160,304,12.006153153491166,21.01076801860954,0.0,1440.0,287.73913043478257,494.11023957590163,244144.92885375491,0,1,0,0,0,0,0,0,1.0,300.8181818181818,91.5,420.42857142857144,0,0,0,0,0,0,8,732,14,5886,-1,16,4,0,0,0,0,0,0,0,0,0,No Label
172.64.144.94-192.168.1.129-443-63805-6,192.168.1.129,63805,172.64.144.94,443,6,13/05/2026 06:12:45 pm,573487,6,11,1464.0,4538.0,1400.0,0.0,244.0,566.9003439759056,1440.0,0.0,412.5454545454545,565.1434089921537,10465.799573486409,29.643217718971837,35842.93749999999,72053.78531668201,260034.0,0.0,504856.0,100971.19999999998,108597.75968085161,260208.0,220.0,519211.0,51921.1,127155.52728882845,407316.0,0.0,0,0,0,0,132,256,10.462312136107707,19.180905582864128,0.0,1440.0,333.44444444444446,543.8838784176401,295809.6732026143,0,1,0,0,0,0,0,0,1.0,353.05882352941177,244.0,412.54545454545456,0,0,0,0,0,0,6,1464,11,4538,-1,16,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-53160-53-17,192.168.1.129,53160,192.168.1.1,53,17,13/05/2026 06:12:48 pm,146166,1,3,30.0,204.0,30.0,30.0,30.0,0.0,128.0,30.0,68.0,52.57375771237966,1600.9195024834778,27.36614534159791,48722.0,17206.05588157844,67632.0,33989.0,0,0,0,0,0,146166.0,73083.0,40358.826643003384,101621.0,44545.0,0,0,0,0,8,24,6.841536335399478,20.524609006198432,30.0,128.0,52.8,42.60516400625633,1815.2,0,0,0,0,0,0,0,0,3.0,66.0,30.0,68.0,0,0,0,0,0,0,1,30,3,204,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-51577-53-17,192.168.1.129,51577,192.168.1.1,53,17,13/05/2026 06:12:56 pm,588222,1,2,40.0,96.0,40.0,40.0,40.0,0.0,56.0,40.0,48.0,11.313708498984761,231.20522523809038,5.100115262604935,294111.0,370716.28638623364,556247.0,31975.0,0,0,0,0,0,588222.0,588222.0,0.0,588222.0,588222.0,0,0,0,0,8,16,1.7000384208683115,3.400076841736623,40.0,56.0,44.0,8.0,64.0,0,0,0,0,0,0,0,0,2.0,58.666666666666664,40.0,48.0,0,0,0,0,0,0,1,40,2,96,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-55091-53-17,192.168.1.129,55091,192.168.1.1,53,17,13/05/2026 06:13:02 pm,324181,2,4,82.0,262.0,41.0,41.0,41.0,0.0,105.0,42.0,65.5,27.331300737432898,1061.1356001739769,18.508179072801923,64836.2,113499.20748710098,266217.0,0.0,37438.0,37438.0,0.0,37438.0,37438.0,324181.0,108060.33333333334,173591.81251526045,308297.0,0.0,0,0,0,0,16,32,6.169393024267308,12.338786048534615,41.0,105.0,55.14285714285714,23.248143807112655,540.4761904761905,0,0,0,0,0,0,0,0,2.0,64.33333333333333,41.0,65.5,0,0,0,0,0,0,2,82,4,262,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
162.215.15.84-192.168.1.129-443-55831-6,192.168.1.129,55831,162.215.15.84,443,6,13/05/2026 06:13:04 pm,971745,4,9,64.0,3758.0,64.0,0.0,16.0,32.0,1440.0,0.0,417.55555555555554,595.3129662436203,3933.130605251378,13.377995255957067,80978.75,146844.392562718,357502.0,0.0,666928.0,222309.3333333333,193649.52575550845,357784.0,510.0,971630.0,121453.75,168328.4921360187,358093.0,0.0,0,0,0,0,80,204,4.116306232602175,9.261689023354894,0.0,1440.0,273.0,508.77258029648027,258849.53846153847,0,1,0,0,0,0,0,0,2.0,294.0,16.0,417.55555555555554,0,0,0,0,0,0,4,64,9,3758,-1,274,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-4.208.231.73-63473-443-6,4.208.231.73,443,192.168.1.129,63473,6,13/05/2026 06:12:38 pm,143,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13986.013986013986,143.0,0.0,143.0,143.0,0,0,0,0,0,143.0,143.0,0.0,143.0,143.0,0,0,0,0,0,40,0.0,13986.013986013986,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.244.232.184-0-0-0,192.168.1.129,0,35.244.232.184,0,0,13/05/2026 06:12:57 pm,29967,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.48016151099543,9989.0,16405.98829696035,28933.0,507.0,29440.0,14720.0,20100.2173620088,28933.0,507.0,0,0,0,0,0,0,0,0,0,0,0,100.11012113324657,33.37004037774886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-20.135.6.15-0-0-0,192.168.1.129,0,20.135.6.15,0,0,13/05/2026 06:12:42 pm,232608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598156555234558,232608.0,0.0,232608.0,232608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299078277617279,4.299078277617279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.218.103.83-64796-443-6,192.168.1.129,64796,3.218.103.83,443,6,13/05/2026 06:12:50 pm,1141036,3,6,64.0,2339.0,64.0,0.0,21.333333333333332,36.95041722813605,1440.0,0.0,389.83333333333337,627.6911395476812,2105.9808805331295,7.8875688409480516,142629.5,210504.12222634908,540686.0,0.0,279374.0,139687.0,196875.4984450833,278899.0,475.0,1141036.0,228207.2,230938.83597978923,541307.0,0.0,0,0,0,0,60,144,2.62918961364935,5.2583792272987,0.0,1440.0,240.3,506.453474884142,256495.12222222224,0,1,0,0,0,0,0,0,2.0,267.0,21.333333333333332,389.8333333333333,0,0,0,0,0,0,3,64,6,2339,-1,475,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.8.126.67-61813-443-6,192.168.1.129,61813,3.8.126.67,443,6,13/05/2026 06:13:09 pm,627047,2,6,51.0,137.0,51.0,0.0,25.5,36.062445840513924,137.0,0.0,22.833333333333332,55.93001579354923,299.81803596859567,12.758214296535986,89578.14285714286,111991.13032502258,226394.0,0.0,206334.0,206334.0,0.0,206334.0,206334.0,627047.0,125409.40000000001,115070.7512611263,226698.0,0.0,0,0,0,0,40,144,3.1895535741339964,9.568660722401988,0.0,137.0,20.88888888888889,46.69433703471023,2180.3611111111113,0,1,0,0,0,0,0,0,3.0,23.5,25.5,22.833333333333332,0,0,0,0,0,0,2,51,6,137,-1,256,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.67.145.200-49259-443-6,3.67.145.200,443,192.168.1.129,49259,6,13/05/2026 06:12:30 pm,47820658,7,5,126.0,226.0,42.0,0.0,18.0,22.44994432064365,46.0,42.0,45.2,1.7888543819998322,7.360835561902975,0.25093757597396504,4347332.545454546,7275699.580534388,1.6301606E7,709.0,4.7552743E7,7925457.166666666,8488853.264603587,1.6301606E7,174772.0,4.7645154E7,1.19112885E7,7958123.560131685,1.6475596E7,709.0,0,1,0,0,140,100,0.1463802526514796,0.10455732332248543,0.0,46.0,30.30769230769231,21.100492156126816,445.2307692307693,0,0,0,1,1,0,0,0,0.0,32.833333333333336,18.0,45.2,0,0,0,0,0,0,7,126,5,226,-1,253,3,0,216220.66666666666,47409.22775508301,267915.0,174772.0,1.5665253E7,661774.6780657296,1.6301606E7,1.4980693E7,No Label
